Adverse.events,Death.1,Death.2,Death.3,Death.4,GP.1,GP.2,GP.3,GP.4,Hospital.1,Hospital.2,Hospital.3,Hospital.4,Infected.1,Infected.2,Infected.3,Infected.4,Mild.Compl.1,Mild.Compl.2,Mild.Compl.3,Mild.Compl.4,Pneumonia.1,Pneumonia.2,Pneumonia.3,Pneumonia.4,Repeat.GP.1,Repeat.GP.2,Repeat.GP.3,Repeat.GP.4,Trt.1,Trt.2,Trt.3,Trt.4,Trt.5,Trt.6,Trt.7,Trt.8,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,delta,deviance,eta,gamma.1,gamma.2,lambda,n.1,n.2,n.3,n.4,omega.1,omega.2,omega.3,omega.4,omega.5,omega.6,omega.7,phi,pi.1,pi.2,pi.3,pi.4,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,rho.1,rho.2,xi
3683,1,0,0,0,1699,1008,0,224,2,0,0,0,6246,3591,0,837,732,404,0,85,21,11,0,3,711,393,0,82,706,597,403,343,0,0,94,71,0.062225583,0.276066285,0.407303323,0.012989353,0.000394659,0.000602482,0.085568757,10,0.766833347,0.890493172,0.420323419,0.820778599,1.661558207,1.00E+05,0,56756,43244,4.124952575,0,0,4.790059375,5.946865934,15.97396524,0.576257518,0.432889302,0.062225583,0.062225583,0.020090721,0.020090721,21.03061251,3658.307629,8.897702914,7.449091146,33.9808727,3.309762052,1.923681102,0.801303581,0,0.677130845,0.951171399
7192,2,0,0,0,2117,1145,0,361,0,0,0,0,6764,3642,0,1095,856,470,0,169,23,17,0,4,833,453,0,165,843,697,491,372,0,0,166,136,0.068045492,0.317951004,0.406603404,0.009736697,0.00028883,0.000558582,0.155471307,7,-1.315201849,0.897606927,0.41858639,0.813588616,2.821335,1.00E+05,0,54589,45411,4.08061132,0,0,4.986369312,4.83724159,14.11515633,0.426533145,0.456645629,0.068045492,0.068045492,0.024307561,0.024307561,20.41137845,2227.264769,8.229372158,11.47360793,42.79160691,3.732901531,1.045363123,0.883973761,0,0.642774845,0.958275448
5315,3,0,0,0,3255,1753,0,504,1,1,0,0,7035,3885,0,1087,1304,673,0,193,31,18,0,3,1273,655,0,190,1385,1054,726,564,0,0,207,155,0.071878686,0.454098729,0.393184683,0.007983918,0.000321688,0.00096005,0.116326821,4,0.151087583,0.9052822,0.419634753,0.808797195,2.648005019,1.00E+05,0,55075,44925,1.794246716,0,0,6.489606167,10.21843896,12.52400772,0.502723288,0.449460044,0.071878686,0.071878686,0.025081173,0.025081173,22.58133779,2904.766232,6.636350442,7.527524008,42.87623947,2.285879766,2.705058882,0.714001451,0,0.651062442,0.95157277
6145,0,0,0,0,1541,890,0,126,0,0,0,0,5765,3382,0,410,618,361,0,57,9,4,0,2,609,357,0,55,640,493,378,293,0,0,53,43,0.056870403,0.273752065,0.393538615,0.005972803,0.000220032,0.000932454,0.151122866,9,-0.66712727,0.904416549,0.419136177,0.815714784,5.021349788,1.00E+05,0,59904,40096,5.110983104,0,0,7.619239408,6.567539112,19.84245825,0.504729582,0.400297209,0.056870403,0.056870403,0.010385074,0.010385074,26.37779723,3019.384118,8.461669516,13.79180553,60.95058296,5.041065055,1.626845763,0.798131989,0,0.817390536,0.949475563
6226,1,4,0,0,2411,1230,0,364,0,2,0,0,7587,3816,0,1191,950,488,0,161,20,13,0,8,930,475,0,153,1024,785,535,402,0,0,157,120,0.076104643,0.316430718,0.39564868,0.01054346,0.000329203,0.000567262,0.124847068,4,-0.07360794,0.895910765,0.420528848,0.816506281,3.945748787,1.00E+05,0,49965,50035,3.253594655,0,0,8.19560018,5.549181133,16.63739546,0.592749298,0.498808473,0.076104643,0.076104643,0.02294239,0.02294239,16.03963043,2596.130382,6.583706087,9.162950885,49.82615296,5.200552905,1.038934582,0.831067565,0,0.698541526,0.958095287
3218,1,1,0,0,1624,766,0,279,0,0,0,0,6665,3347,0,1175,692,323,0,118,31,13,0,5,661,310,0,113,636,537,271,270,0,0,110,95,0.067853422,0.24267821,0.407564978,0.018971525,0.000317131,0.000607959,0.062598914,8,-1.434337595,0.902676138,0.419704856,0.80797041,3.366106948,1.00E+05,0,49963,50037,3.868141292,0,0,6.459383891,8.907025783,14.32088053,0.412578248,0.499249125,0.067853422,0.067853422,0.023538433,0.023538433,21.29514861,1703.755207,9.67213134,12.51102352,45.03476786,3.378820983,1.435187956,0.763284955,0,0.653098808,0.953970119
3809,0,1,0,0,1502,888,0,254,0,0,0,0,4592,2714,0,725,590,327,0,109,21,12,0,5,569,315,0,104,629,472,375,268,0,0,99,90,0.046176119,0.330797501,0.394700114,0.014009308,0.000396906,0.000510285,0.088972446,10,0.775055863,0.906918115,0.418968526,0.812273441,4.670407986,1.00E+05,0,57665,42335,3.981473712,0,0,7.79046525,7.296930437,14.9178284,0.60803112,0.421977288,0.046176119,0.046176119,0.016839291,0.016839291,16.81291531,2763.41464,8.727971704,9.434088742,48.22433843,3.318616973,1.736172552,0.866740882,0,0.635324686,0.960066336
2998,1,2,0,1,1280,931,0,135,0,0,0,0,7901,5984,0,738,520,415,0,55,23,18,0,0,497,397,0,55,509,421,378,339,0,0,51,46,0.078574091,0.159322053,0.399848815,0.017190203,0.000527253,0.000922081,0.126772074,3,-1.889248402,0.899403885,0.421728813,0.81042896,1.545473612,1.00E+05,0,76047,23953,4.765897635,0,0,4.873836419,6.307455546,11.96493148,0.429373668,0.239411178,0.078574091,0.078574091,0.027932954,0.027932954,29.60067148,2921.592937,5.336092975,11.12181073,32.89761535,3.000309987,1.498724675,0.720373538,0,0.644501726,0.951723758
7735,5,0,0,0,2210,996,0,312,0,0,0,0,6930,3104,0,1021,930,423,0,142,28,12,0,9,902,411,0,133,963,768,406,347,0,0,133,113,0.06918067,0.327531964,0.405703263,0.015445992,0.000319162,0.000929411,0.140850661,10,0.400090333,0.90612373,0.419313239,0.814723699,6.02024387,1.00E+05,0,44697,55303,3.192433825,0,0,6.944922636,7.092621887,20.10770841,0.501818038,0.552290909,0.06918067,0.06918067,0.018697368,0.018697368,19.46434199,2977.051079,10.27546778,7.532955881,31.05181119,3.682226136,1.462902416,0.837535295,0,0.729731328,0.954986894
4110,0,1,0,0,3551,1984,0,475,0,0,0,0,8061,4454,0,1094,1490,785,0,215,44,27,0,2,1446,758,0,213,1471,1208,818,654,0,0,218,173,0.079469262,0.441106604,0.39876158,0.013672453,0.000373619,0.000382988,0.095248456,4,-1.147003577,0.898335829,0.420532004,0.815736251,1.552324972,1.00E+05,0,56829,43171,7.178033189,0,0,7.702323992,6.507386732,20.7919056,0.480810056,0.428980118,0.079469262,0.079469262,0.025583606,0.025583606,26.09261015,2342.589511,5.301654322,9.723128058,48.01008844,4.007562571,1.341707965,0.950654109,0,0.678069161,0.957153619
8974,5,0,0,0,2360,1029,0,412,2,1,0,0,8041,3535,0,1409,1004,432,0,184,20,9,0,8,984,423,0,176,933,826,463,353,0,0,165,147,0.081338544,0.296761364,0.408223743,0.012383369,0.000514936,0.001405067,0.15705782,6,-0.537408441,0.908370826,0.419162734,0.813275672,1.434451665,1.00E+05,0,43330,56670,3.112282081,0,0,8.254370844,11.02278506,16.2680861,0.711628429,0.56692762,0.081338544,0.081338544,0.024347294,0.024347294,30.23361171,2676.963851,13.63080657,7.777846882,43.03116495,2.855025628,1.528507207,0.54622786,0,0.700667199,0.945474573
5509,0,0,0,0,1127,574,0,162,1,1,0,0,5922,2872,0,1014,493,252,0,61,15,4,0,2,478,248,0,59,459,397,238,195,0,0,63,47,0.060320744,0.184167812,0.393893529,0.008930302,0.000566319,0.000887347,0.104450309,11,1.747315723,0.897695058,0.418845892,0.817966908,3.075638402,1.00E+05,0,47310,52690,2.930106566,0,0,5.414445543,6.422604291,14.29101238,0.41591243,0.526262896,0.060320744,0.060320744,0.018764759,0.018764759,30.18673555,1803.655105,7.077471521,12.02504879,30.73652451,4.220915885,1.608293553,0.829227291,0,0.688916984,0.951013802
8209,0,1,0,0,1187,520,0,245,0,0,0,0,7340,3137,0,1407,467,207,0,94,17,4,0,4,450,203,0,90,484,366,240,164,0,0,105,78,0.072818019,0.167952988,0.40829942,0.015228615,0.000369398,0.000637356,0.147416712,11,-0.105440813,0.901385815,0.418297198,0.807525673,1.932181001,1.00E+05,0,43531,56469,6.059024834,0,0,9.236853719,5.749338486,17.30976283,0.602930178,0.56341788,0.072818019,0.072818019,0.026650592,0.026650592,22.67358781,3081.132116,6.041175114,12.45271611,59.72851088,3.058657826,1.136160281,0.716202984,0,0.634011023,0.954693335
1283,2,1,0,0,1853,939,0,402,0,0,0,0,7579,3833,0,1526,760,416,0,171,29,23,0,8,731,393,0,163,762,607,379,355,0,0,177,140,0.074887614,0.245123621,0.401943173,0.01810183,0.000274662,0.000820411,0.027005126,7,0.169114428,0.905803338,0.418223382,0.816094286,1.784837763,1.00E+05,0,51676,48324,3.458147816,0,0,6.636976655,6.570938053,18.47634245,0.539498605,0.482265254,0.074887614,0.074887614,0.03213967,0.03213967,13.1145115,2097.277885,4.877994942,9.484942215,35.01520042,4.227857564,1.806293917,1.001953471,0,0.570827963,0.955632731
1209,1,0,0,0,2828,2120,0,251,0,0,0,0,5821,4433,0,502,1173,879,0,98,44,35,0,6,1129,844,0,92,1204,950,890,730,0,0,93,80,0.058918095,0.479071991,0.401977551,0.016674151,0.000270947,0.000485571,0.052862707,12,-0.94002506,0.896321553,0.418467409,0.814013647,2.804197428,1.00E+05,0,76504,23496,2.081636258,0,0,6.893522022,5.352683896,18.84833388,0.582429576,0.234412696,0.058918095,0.058918095,0.022311956,0.022311956,26.15950301,2585.790861,8.745843631,10.23788529,30.50596539,3.91495732,1.08505966,0.499760401,0,0.621305548,0.950119312
4958,0,1,0,0,990,504,0,106,0,1,0,0,5924,3223,0,685,410,225,0,42,22,8,0,2,388,217,0,40,388,337,223,192,0,0,46,34,0.057861669,0.163231259,0.407896605,0.015903852,0.000443083,0.000642866,0.120566368,12,0.740833564,0.907423733,0.41972194,0.817332959,1.884546485,1.00E+05,0,58284,41716,4.214926889,0,0,6.479151767,8.500921188,16.59329468,0.529520037,0.417170946,0.057861669,0.057861669,0.017009766,0.017009766,16.6338784,2210.672641,8.318418261,10.92417211,78.15474876,3.506259906,0.982967594,0.703371469,0,0.706027046,0.937706242
2107,1,1,0,1,2416,2000,0,125,1,2,0,0,9118,7330,0,462,1005,830,0,54,40,16,0,0,965,814,0,54,1023,788,846,690,0,0,56,47,0.090623333,0.268937824,0.400387077,0.014324081,0.00026128,0.000376371,0.105486374,12,1.62860725,0.907645103,0.420439622,0.8157122,4.262399829,1.00E+05,0,79888,20112,3.706108174,0,0,5.693474833,4.547270144,12.33517503,0.531158014,0.202058853,0.090623333,0.090623333,0.021803453,0.021803453,22.14239268,2339.037189,5.742344731,12.51840457,46.76385939,3.165038549,1.426241966,0.798149004,0,0.759405748,0.943867594
5868,0,1,0,0,1666,961,0,210,0,0,0,1,6003,3432,0,803,661,374,0,79,21,13,0,4,640,361,0,75,698,535,418,308,0,0,89,65,0.058237993,0.268570363,0.39578792,0.014083587,0.000369227,0.000439729,0.144385808,6,1.04244546,0.897231612,0.421392212,0.816935707,2.558914915,1.00E+05,0,59387,40613,5.392275827,0,0,4.616198342,4.839491749,16.00418246,0.624555851,0.409012624,0.058237993,0.058237993,0.020038045,0.020038045,19.15285007,4828.644651,7.084181828,10.18342477,61.68609461,3.506663078,2.034075122,0.658871525,0,0.655928299,0.948334532
1964,1,1,0,0,2005,1570,0,85,0,0,0,0,5574,4525,0,268,852,624,0,37,21,23,0,3,831,601,0,34,856,706,669,498,0,0,32,32,0.055213056,0.351517141,0.409048991,0.012086769,0.000301037,0.00047451,0.105228573,4,0.389662009,0.908234236,0.420566229,0.815109669,1.93986996,1.00E+05,0,81473,18527,5.348075487,0,0,6.111876344,2.849844936,14.81652188,0.672246478,0.184255038,0.055213056,0.055213056,0.015578121,0.015578121,16.36532644,3237.491338,7.785129344,11.01373139,59.86011149,3.97194897,1.214271505,0.616959586,0,0.717854401,0.943605922
4121,3,1,0,0,1748,834,0,272,1,0,0,0,5278,2545,0,864,723,352,0,116,25,12,0,5,698,340,0,111,700,588,374,286,0,0,101,92,0.052724778,0.331367809,0.403516508,0.012879188,0.000310436,0.001146867,0.079516382,8,0.240493992,0.905205097,0.421600418,0.812984097,1.829960737,1.00E+05,0,48591,51409,2.728951281,0,0,8.170254046,11.0293226,23.2572775,0.546597417,0.513497589,0.052724778,0.052724778,0.017188047,0.017188047,21.53239093,3063.369351,5.34543014,13.58533059,68.84368744,4.290606214,0.970844914,0.753137408,0,0.674004369,0.951414808
1232,1,3,0,0,1833,931,0,244,0,1,0,0,4632,2331,0,649,770,387,0,104,23,22,0,6,747,365,0,98,768,630,390,314,0,0,98,94,0.046938826,0.389682292,0.395208166,0.014613447,0.000368999,0.000770488,0.025748532,5,0.908710356,0.891959382,0.421285624,0.815436303,2.650835162,1.00E+05,0,49948,50052,5.030749579,0,0,6.105337049,8.466013206,18.22296744,0.420892679,0.498487133,0.046938826,0.046938826,0.012725299,0.012725299,12.13035395,3169.863213,8.113997384,7.229804815,39.79645226,4.12911447,1.419293074,0.765050627,0,0.728896098,0.955828397
3126,2,0,0,0,1351,762,0,155,2,0,0,0,5715,3326,0,715,546,317,0,57,18,7,0,2,528,310,0,55,555,450,321,258,0,0,63,46,0.056683043,0.233386542,0.403026008,0.009474968,0.000404289,0.000342531,0.07519149,9,-0.88855386,0.898057056,0.421470327,0.814481338,4.728401166,1.00E+05,0,57878,42122,5.911537555,0,0,5.957571646,4.997874722,19.53947761,0.480820106,0.421731174,0.056683043,0.056683043,0.017649592,0.017649592,20.44960197,2151.167129,10.53077533,8.196154329,50.37066591,4.817493679,1.266946569,0.822496164,0,0.688626591,0.949170496
1043,1,0,0,0,1159,802,0,120,0,1,0,0,5720,3971,0,612,463,295,0,55,14,6,0,1,449,289,0,54,495,364,324,233,0,0,47,47,0.05782663,0.199287932,0.404057568,0.012298871,0.00032496,0.000631656,0.031174616,6,-0.775556888,0.899556583,0.42051889,0.809060293,2.823550875,1.00E+05,0,68435,31565,3.727949829,0,0,5.872456882,5.267563928,18.93172567,0.496967593,0.316241183,0.05782663,0.05782663,0.018228475,0.018228475,16.44400196,1824.301554,7.213300828,9.777946204,39.30912879,2.522674989,1.685529816,1.124389735,0,0.684773701,0.95750643
2002,0,0,0,0,1605,966,0,186,0,0,0,0,7142,4503,0,942,682,408,0,88,24,10,0,2,658,398,0,86,650,562,419,341,0,0,88,73,0.071814815,0.226439198,0.396432331,0.013619731,0.000425611,0.000575804,0.055065464,6,-0.05925436,0.899643632,0.421692683,0.815511222,2.378780538,1.00E+05,0,63358,36642,4.299753819,0,0,6.682185153,8.032631888,16.91318231,0.465991656,0.366699811,0.071814815,0.071814815,0.02613438,0.02613438,30.33231431,2187.727693,9.621252392,9.029191152,54.84716874,3.247190205,1.980981576,0.692795891,0,0.636086501,0.955403152
1559,3,1,0,0,1781,1179,0,176,1,0,0,0,5692,3820,0,629,748,519,0,85,28,24,0,2,720,495,0,83,744,611,513,421,0,0,71,65,0.056362579,0.308976438,0.400297448,0.017937207,0.000498067,0.000628271,0.046796562,9,0.173858835,0.906498956,0.42061112,0.815774832,2.017000552,1.00E+05,0,67598,32402,5.828580428,0,0,5.648098643,4.822005945,16.7240441,0.741441526,0.324967325,0.056362579,0.056362579,0.019594473,0.019594473,13.78122554,3180.503957,7.515143212,13.40536537,38.92643212,3.100813428,1.257609266,0.743596903,0,0.652349601,0.946102737
2317,1,0,0,0,1341,844,0,172,0,1,0,0,5373,3196,0,704,585,346,0,69,18,10,0,0,567,336,0,69,599,485,364,291,0,0,71,58,0.054638172,0.26223981,0.398805001,0.013686163,0.000466274,0.00073858,0.05471768,5,0.074572565,0.896955892,0.419467581,0.813953729,2.890382546,1.00E+05,0,57259,42741,4.034178931,0,0,8.324440291,5.282729463,13.0151546,0.440798573,0.42778806,0.054638172,0.054638172,0.015802722,0.015802722,26.22346846,2643.792336,6.946230122,10.9787412,33.59569303,3.315847046,1.993353406,0.726464242,0,0.710775054,0.945161567
3944,0,1,0,0,2872,1723,0,384,1,0,0,0,7489,4503,0,1004,1169,725,0,168,36,22,0,5,1133,703,0,163,1241,952,756,583,0,0,167,137,0.073883499,0.381057342,0.404172809,0.012013132,0.000325423,0.000811935,0.101213164,3,-0.198655276,0.902741563,0.419467952,0.812886128,3.391684738,1.00E+05,0,61611,38389,5.510193358,0,0,6.598034615,6.604196205,15.12693394,0.675534654,0.38297299,0.073883499,0.073883499,0.02583572,0.02583572,14.24197866,4092.585924,3.776965765,7.792218779,50.01987331,2.320446093,2.062962705,0.935435393,0,0.650318136,0.948816598
6745,1,0,0,0,1880,862,0,185,1,2,0,0,5409,2479,0,547,773,393,0,73,23,21,0,3,750,372,0,70,801,615,389,323,0,0,76,57,0.054700813,0.349005634,0.403549341,0.013970785,0.000435684,0.000355929,0.1247415,9,-0.883744782,0.904895389,0.420034287,0.815932099,7.704587087,1.00E+05,0,46911,53089,3.942124144,0,0,7.26934923,5.352720065,17.75498981,0.71076655,0.530343775,0.054700813,0.054700813,0.009865227,0.009865227,22.33703358,3060.738705,5.131588453,14.88423989,74.81538704,3.034232397,1.705492204,0.715119185,0,0.819651177,0.951584986
2476,1,4,0,1,2304,1296,0,303,3,1,0,0,8971,4759,0,1161,979,518,0,122,39,25,0,5,940,493,0,117,1002,815,539,399,0,0,121,101,0.090582425,0.262837689,0.396025467,0.016917018,0.000461125,0.000889692,0.050120394,6,0.417026475,0.897975112,0.421860596,0.818958349,3.288867853,1.00E+05,0,51559,48441,6.020157347,0,0,6.652079051,7.130159532,15.71499914,0.488117144,0.485949647,0.090582425,0.090582425,0.024517818,0.024517818,23.69648943,2107.683357,5.289150435,6.403603419,46.11946832,4.106529365,1.142713406,0.804992567,0,0.729331399,0.941847727
2264,2,6,0,1,1930,1263,0,285,1,1,0,0,6656,4215,0,1001,805,528,0,117,29,22,0,7,776,506,0,110,791,650,525,438,0,0,125,91,0.067693676,0.288756267,0.401731303,0.018080074,0.000333899,0.001868217,0.058950721,5,-0.295057031,0.895484954,0.421658924,0.807866112,3.939550744,1.00E+05,0,61222,38778,5.278181246,0,0,7.906612386,6.85347301,18.5524463,0.841921857,0.384990103,0.067693676,0.067693676,0.025270091,0.025270091,23.66434846,2055.982892,9.164731511,9.088869716,42.74236163,3.616558625,1.229577208,0.750916397,0,0.626699377,0.940230774
3287,0,0,0,0,1772,1054,0,206,1,1,0,0,4041,2456,0,466,753,450,0,82,28,21,0,0,725,429,0,82,734,629,437,359,0,0,88,60,0.040282145,0.429100141,0.410409907,0.017300301,0.000457835,0.000664878,0.086443625,5,-0.639982541,0.897540029,0.418779285,0.814301551,4.370930318,1.00E+05,0,61531,38469,2.919506437,0,0,6.251689046,5.627253669,16.84863866,0.579056581,0.383379954,0.040282145,0.040282145,0.011592319,0.011592319,15.86057633,2663.32876,5.09078488,7.125980398,58.28470523,3.885797761,1.825459094,0.51438683,0,0.712221901,0.946453307
1226,1,1,0,0,1687,1064,0,175,0,1,0,0,5545,3607,0,592,694,468,0,74,30,22,0,4,664,446,0,70,699,564,424,393,0,0,69,64,0.055557437,0.298942939,0.39750553,0.016248789,0.000476617,0.000731321,0.034691876,10,-0.032072704,0.900055729,0.420092882,0.816639049,2.892552627,1.00E+05,0,64565,35435,3.351974709,0,0,8.577372402,5.161601178,12.0817152,0.547870826,0.356207313,0.055557437,0.055557437,0.015907329,0.015907329,23.88947107,3833.914147,10.53925375,10.34546884,40.99199283,2.429347048,1.49947283,0.572845151,0,0.713677773,0.955212308
4233,0,1,0,0,2361,1161,0,385,1,2,0,0,6776,3480,0,1116,1028,508,0,151,44,24,0,11,984,484,0,140,977,825,501,404,0,0,169,126,0.068740311,0.343916448,0.408225638,0.017750386,0.000425234,0.001005139,0.085010998,5,0.631203744,0.902849459,0.42112585,0.815312744,5.658464163,1.00E+05,0,49968,50032,5.991026353,0,0,6.827845367,5.373635231,22.45245796,0.602796591,0.499924224,0.068740311,0.068740311,0.02153696,0.02153696,19.28031584,1574.557614,7.043539659,13.72437693,36.56013541,2.181296155,1.006073853,0.546292759,0,0.686690971,0.948872991
2310,0,0,0,0,2118,1646,0,128,0,1,0,0,8520,6539,0,508,908,685,0,51,31,20,0,1,877,665,0,50,934,723,705,557,0,0,58,42,0.083006935,0.252660474,0.401516385,0.017284053,0.000488349,0.000517414,0.098611412,12,0.508350098,0.905472424,0.42023146,0.813992073,1.567209353,1.00E+05,0,76433,23567,1.819816016,0,0,4.874008164,5.356137968,15.2504855,0.622648419,0.234901874,0.083006935,0.083006935,0.021726843,0.021726843,32.7947608,3728.832866,7.593148648,15.35836158,32.30979805,2.53413172,1.563747025,0.933183851,0,0.738252684,0.950238028
6901,1,0,0,0,1840,751,0,335,1,0,0,0,7540,3143,0,1366,823,333,0,136,36,12,0,2,787,321,0,134,805,675,330,269,0,0,142,110,0.076619674,0.236233838,0.410790183,0.015793607,0.000297579,0.000490922,0.116502965,4,-1.041904282,0.897575527,0.421094067,0.812743327,3.313268608,1.00E+05,0,41260,58740,4.078973892,0,0,4.307935018,8.322744465,12.99128106,0.852923232,0.586179321,0.076619674,0.076619674,0.023468604,0.023468604,26.67450538,2785.87055,6.657753367,9.644459784,51.86945184,3.037142814,0.940833751,0.591084746,0,0.693700024,0.947328496
2183,0,0,0,0,403,297,0,47,0,0,0,0,7873,5584,0,771,165,131,0,18,4,1,0,1,161,130,0,17,192,140,134,104,0,0,26,15,0.079023849,0.054204185,0.398386569,0.013091447,0.000451464,0.000689121,0.072784665,10,1.930163937,0.896418263,0.418186514,0.81388936,6.096562121,1.00E+05,0,70147,29853,4.402299444,0,0,6.173898854,6.874174444,12.40980121,0.33550194,0.29927334,0.079023849,0.079023849,0.026328424,0.026328424,25.33925783,1943.735541,3.93318221,13.08460333,58.30112138,4.759122376,0.985718053,0.489018866,0,0.666829392,0.950939454
2235,0,1,0,0,2024,1126,0,295,2,1,0,0,5983,3571,0,920,838,497,0,131,29,12,0,4,809,485,0,127,865,680,470,409,0,0,126,100,0.060757754,0.329025689,0.400046144,0.009429433,0.000361708,0.00074804,0.056389351,9,0.967630742,0.896918698,0.420280262,0.810942495,1.959855274,1.00E+05,0,61666,38334,8.857999792,0,0,6.940152368,6.876760501,13.27942597,0.729659191,0.383347813,0.060757754,0.060757754,0.022697542,0.022697542,13.89769308,2689.590689,6.938327397,9.396300424,51.60443442,3.738025341,1.367942893,0.833699257,0,0.626425589,0.944403157
3239,1,0,0,0,1442,808,0,149,1,0,0,0,8336,4613,0,916,590,309,0,79,13,4,0,2,577,305,0,77,601,468,344,244,0,0,72,64,0.083269139,0.173631769,0.396717523,0.009843248,0.000273115,0.000757473,0.068950529,8,0.327570956,0.888045522,0.419388319,0.808857582,1.239137112,1.00E+05,0,54776,45224,2.752507665,0,0,4.752990878,3.918733716,16.52907344,0.473780079,0.451505021,0.083269139,0.083269139,0.020535379,0.020535379,27.15935616,3677.739134,4.581706081,7.342266143,28.65138462,2.559062639,1.475397437,0.734470927,0,0.753385474,0.95061944
1408,4,1,0,0,1442,673,0,238,1,0,0,0,5209,2453,0,829,589,317,0,106,8,7,0,2,581,310,0,104,589,479,291,259,0,0,90,82,0.052472026,0.280164757,0.413076262,0.010999786,0.000291717,0.002081827,0.025990265,8,-0.472843826,0.904621899,0.421247203,0.814403871,2.196426336,1.00E+05,0,46908,53092,4.289197135,0,0,8.045093139,6.174524434,14.56746444,0.399947316,0.532339275,0.052472026,0.052472026,0.016116233,0.016116233,21.11308885,1839.859761,9.85322095,12.45828769,59.42083604,3.307464726,1.176262713,0.754413863,0,0.692860479,0.944456223
7212,1,0,0,0,2493,1275,0,381,0,0,0,0,4232,2096,0,639,1027,520,0,150,32,15,0,3,995,505,0,147,1080,853,536,430,0,0,160,125,0.042247149,0.601780717,0.400769598,0.013228879,0.000348162,0.000299819,0.144698998,7,-0.137507319,0.892724212,0.419009301,0.813300837,4.539034666,1.00E+05,0,50377,49623,2.563260201,0,0,7.80478621,8.958963011,12.85255955,0.594405331,0.496943242,0.042247149,0.042247149,0.012759799,0.012759799,23.67100168,1842.775103,8.429002368,6.92132258,40.78321416,5.461864805,1.039547499,0.773409214,0,0.697972542,0.954398366
